timestamp;address;bus;strings;stringid;pac;pdc;udc;temp
1518452702;2;2;2;1;107;175;521;23
1518422704;2;2;2;1;484;538;635;15
1518443403;2;2;2;1;8577;8770;632;29
1518434103;2;2;2;1;7627;7781;650;24
1518424804;2;2;2;1;322;380;621;16
1518445503;2;2;2;1;3502;3596;622;28
1518436203;2;2;2;1;3609;3693;635;24
1518426903;2;2;2;1;1178;1230;668;17
1518447603;2;2;2;1;1190;1252;602;26
1518438303;2;2;2;1;5414;5528;644;24
1518429003;2;2;2;1;2047;2102;684;18
1518449702;2;2;2;1;1454;1519;623;24
1518419704;2;2;2;1;94;162;573;13
1518440403;2;2;2;1;9094;9265;639;27
1518431103;2;2;2;1;6908;7030;697;22
1518451802;2;2;2;1;4051;4143;637;25
1518421804;2;2;2;1;491;547;636;14
1518442503;2;2;2;1;4799;4902;610;30
1518433203;2;2;2;1;1844;1907;633;22
1518423904;2;2;2;1;702;751;650;16
1518444602;2;2;2;1;4186;4287;624;29
1518435303;2;2;2;1;3214;3294;641;23
1518426003;2;2;2;1;679;725;649;16
1518446703;2;2;2;1;4238;4341;604;28
1518437403;2;2;2;1;3217;3298;636;24
1518428104;2;2;2;1;1183;1233;668;18
1518448802;2;2;2;1;2726;2801;646;25
1518418804;2;2;2;1;12;73;453;12
1518439503;2;2;2;1;4254;4346;629;25
1518430203;2;2;2;1;4925;5036;707;20
1518450902;2;2;2;1;2920;3003;636;24
1518420904;2;2;2;1;354;406;625;14
1518441603;2;2;2;1;8039;8210;614;30
1518432303;2;2;2;1;2677;2751;644;22
1518453002;2;2;2;1;9;55;434;23
1518423004;2;2;2;1;565;624;641;15
1518443703;2;2;2;1;9433;9632;619;31
1518434403;2;2;2;1;3842;3914;634;23
1518425104;2;2;2;1;356;415;624;16
1518445803;2;2;2;1;4020;4116;627;28
1518436503;2;2;2;1;2965;3044;635;24
1518427203;2;2;2;1;1385;1438;672;17
1518447902;2;2;2;1;494;556;583;25
1518438603;2;2;2;1;5339;5461;638;25
1518429304;2;2;2;1;3395;3479;697;18
1518450002;2;2;2;1;1696;1762;627;24
1518420004;2;2;2;1;114;182;583;13
1518440703;2;2;2;1;8612;8788;631;28
1518431403;2;2;2;1;4418;4494;675;22
1518452102;2;2;2;1;2549;2622;627;25
1518422104;2;2;2;1;551;609;641;15
1518442803;2;2;2;1;4838;4957;622;29
1518433503;2;2;2;1;1832;1896;637;21
1518424204;2;2;2;1;797;842;654;16
1518444903;2;2;2;1;4537;4644;626;29
1518435603;2;2;2;1;3499;3585;644;23
1518426304;2;2;2;1;476;532;634;16
1518447003;2;2;2;1;3442;3542;612;27
1518437703;2;2;2;1;2632;2706;628;24
1518428404;2;2;2;1;924;972;661;18
1518419104;2;2;2;1;29;92;480;12
1518449103;2;2;2;1;2447;2524;633;25
1518439803;2;2;2;1;3572;3668;629;25
1518430503;2;2;2;1;3953;4028;693;21
1518451202;2;2;2;1;3440;3530;637;25
1518421204;2;2;2;1;414;467;630;14
1518441903;2;2;2;1;8101;8264;615;30
1518432603;2;2;2;1;2698;2773;641;22
1518423304;2;2;2;1;626;667;646;15
1518444003;2;2;2;1;5968;6081;611;31
1518434703;2;2;2;1;4460;4545;638;23
1518425404;2;2;2;1;357;412;623;16
1518446103;2;2;2;1;4795;4910;623;28
1518436803;2;2;2;1;4702;4813;647;24
1518427503;2;2;2;1;1628;1681;677;17
1518448202;2;2;2;1;491;554;587;25
1518438903;2;2;2;1;7078;7222;639;25
1518429604;2;2;2;1;3346;3427;701;19
1518420304;2;2;2;1;163;227;597;13
1518450303;2;2;2;1;2372;2452;635;24
1518441003;2;2;2;1;8289;8456;624;29
1518431703;2;2;2;1;7111;7238;661;24
1518452402;2;2;2;1;776;836;595;24
1518422404;2;2;2;1;516;574;638;15
1518443103;2;2;2;1;4494;4599;625;29
1518433803;2;2;2;1;5448;5569;653;21
1518424504;2;2;2;1;580;630;641;16
1518445203;2;2;2;1;3948;4042;623;28
1518435903;2;2;2;1;6846;6967;648;24
1518426604;2;2;2;1;681;730;648;16
1518447303;2;2;2;1;2621;2701;607;27
1518438003;2;2;2;1;2985;3071;635;23
1518428703;2;2;2;1;1835;1901;677;18
1518419404;2;2;2;1;50;111;463;12
1518449403;2;2;2;1;1421;1488;620;24
1518440103;2;2;2;1;7090;7235;641;25
1518430803;2;2;2;1;3367;3451;691;21
1518451502;2;2;2;1;3876;3969;638;25
1518421504;2;2;2;1;484;539;636;14
1518442203;2;2;2;1;8206;8371;617;30
1518432903;2;2;2;1;2037;2101;631;22
1518423604;2;2;2;1;676;718;649;16
1518444302;2;2;2;1;3751;3849;617;29
1518435003;2;2;2;1;2309;2367;630;23
1518425703;2;2;2;1;476;529;634;16
1518446403;2;2;2;1;5002;5114;612;28
1518437103;2;2;2;1;3994;4088;642;24
1518427803;2;2;2;1;1525;1579;675;17
1518448502;2;2;2;1;1270;1339;625;25
1518418504;2;2;2;1;2;46;423;12
1518439203;2;2;2;1;4813;4922;631;26
1518429903;2;2;2;1;4170;4256;707;20
1518420604;2;2;2;1;263;319;615;13
1518450603;2;2;2;1;2685;2765;636;24
1518441303;2;2;2;1;8109;8280;618;29
1518432003;2;2;2;1;2612;2680;642;23
